id,lower_bound,upper_bound
29865,-34.72604667254865,372.7458621362807
29238,-95.72969976871437,311.742209040115
32987,-47.00559368616382,360.46631512266555
65741,2.526567645404981,409.9984764542344
4682,3.993435709841833,411.4653445186712
68735,-64.53930905575248,342.9325997530769
25758,-19.957083042342248,387.5148257664871
73524,-95.72969976871437,311.742209040115
2841,-118.71559536184469,288.7563134469847
37695,-118.77335485705835,288.69855395177103
24537,-53.8529732603877,353.61893554844164
56461,-119.43336378138275,288.0385450274466
3555,22.156754366034022,429.6286631748634
16549,-67.92867718022515,339.5432316286042
44219,-118.77335485705835,288.69855395177103
28230,-115.32622723737202,292.1456815714573
1345,-31.664545989417945,375.8073628194114
27891,-52.17249304243964,355.29941576638976
34470,-15.598232613046946,391.8736761957824
73815,-34.72604667254865,372.7458621362807
32516,-30.059755109220276,377.4121536996091
71811,-24.420538914869496,383.0513698939599
64436,81.51810211062846,488.99001091945786
23901,54.885528595924626,462.357437404754
72387,-30.734931905628883,376.73697690320046
7874,-67.97269588688093,339.49921292194847
8276,-119.29901283168651,288.17289597714284
37225,-54.0608289472772,353.41107986155214
29524,-115.32622723737202,292.1456815714573
11046,-50.0559733917996,357.4159354170298
5481,43.21898174337002,450.6908905521994
13969,-19.803279190600847,387.6686296182285
16952,-34.72604667254865,372.7458621362807
36353,-118.71559536184469,288.7563134469847
57627,-67.90490333651016,339.56700547231924
73862,-8.421287301628979,399.0506215072004
54539,-73.40821579395075,334.0636930148786
11900,-114.78224009013859,292.68966871869077
38315,-29.35275349868587,378.11915531014347
68811,18.151898810556418,425.6238076193858
34579,-19.957083042342248,387.5148257664871
49198,-115.32622723737202,292.1456815714573
22885,-115.32622723737202,292.1456815714573
9049,-67.97269588688093,339.49921292194847
60626,-104.00439122685196,303.4675175819774
28080,276.88394021040256,684.3558490192319
72842,-35.18464698959829,372.28726181923105
65133,-34.72604667254865,372.7458621362807
16247,216.5441096085738,624.0160184174032
26523,-95.72969976871437,311.742209040115
17159,-69.41710102703098,338.0548077817984
1417,-96.18830008576397,311.2836087230654
30346,-44.913164035870466,362.5587447729589
26408,-24.420538914869496,383.0513698939599
23303,-95.72969976871437,311.742209040115
61682,-118.71559536184469,288.7563134469847
60234,-69.43729795064124,338.0346108581881
71762,31.08143571340719,438.55334452223656
28373,65.24207748119747,472.7139862900268
15906,-58.639252163744345,348.832656645085
71377,-42.9429786354726,364.5289301733568
41597,-118.77335485705835,288.69855395177103
3144,-30.059755109220276,377.4121536996091
7498,-58.639252163744345,348.832656645085
56511,265.11851114818944,672.5904199570189
46440,-73.40821579395075,334.0636930148786
46370,-118.77335485705835,288.69855395177103
37274,-57.85485594791868,349.6170528609107
1148,-20.165260851277367,387.306647957552
56349,-95.72969976871437,311.742209040115
44726,-107.81730914995894,299.65459965887044
54511,-116.33526975233264,291.13663905649673
31908,26.593735535389328,434.0656443442187
45067,-118.77335485705835,288.69855395177103
71416,-113.73726008734583,293.73464872148355
43204,-93.29161466398865,314.18029414484073
8732,-115.32622723737202,292.1456815714573
26293,-64.53930905575248,342.9325997530769
36846,-62.950341905726276,344.5215669031031
61156,-29.35275349868587,378.11915531014347
64695,-21.194234383971178,386.2776744248582
51900,-118.71559536184469,288.7563134469847
44128,-118.77335485705835,288.69855395177103
9055,-38.88081782059936,368.59109098823
42847,-73.40821579395075,334.0636930148786
29800,-13.73984872009828,393.7320600887311
63716,-118.71559536184469,288.7563134469847
67993,-118.77335485705835,288.69855395177103
60932,-118.71559536184469,288.7563134469847
57812,-57.969305360337614,349.50260344849175
2412,-115.32622723737202,292.1456815714573
2930,16.3248608751216,423.79676968395097
36078,-84.96559169398559,322.5063171148438
28454,-116.33526975233264,291.13663905649673
63217,-115.0507412548851,292.42116755394426
11480,-96.18830008576397,311.2836087230654
39088,55.72133087547539,463.1932396843048
24811,-96.18830008576397,311.2836087230654
27716,-118.77335485705835,288.69855395177103
57368,-118.77335485705835,288.69855395177103
33765,184.03656194165185,591.5084707504813
62750,126.34753204952622,533.8194408583556
9182,117.7725123747322,525.2444211835616
33213,-118.77335485705835,288.69855395177103
7448,-93.29161466398865,314.18029414484073
44518,47.98980321194745,455.4617120207768
9077,-112.88371615459305,294.5881926542363
28915,-118.77335485705835,288.69855395177103
18570,12.627269567659425,420.0991783764888
45116,-29.35275349868587,378.11915531014347
73561,-118.71559536184469,288.7563134469847
71719,-118.93553742098212,288.5363713878472
3546,-68.07410093374648,339.3978078750829
60002,-118.77335485705835,288.69855395177103
29679,-118.77335485705835,288.69855395177103
44001,-118.77335485705835,288.69855395177103
44650,94.67901612669314,502.15092493552254
5536,-42.27018594507203,365.20172286375737
42256,-52.81876117820619,354.65314763062315
20784,-59.78260551398063,347.68930329484874
7218,0.6863468420634717,408.15825565089284
63376,-116.33526975233264,291.13663905649673
16001,-15.657372859603214,391.8145359492262
18749,-73.40821579395075,334.0636930148786
27694,-57.769701760892616,349.7022070479368
29325,-118.71559536184469,288.7563134469847
10771,-115.32622723737202,292.1456815714573
71141,-118.77335485705835,288.69855395177103
47659,-116.99527867665704,290.4766301321723
36071,-9.350022086152336,398.121886722677
24052,-34.72604667254865,372.7458621362807
54638,-118.77335485705835,288.69855395177103
1007,-9.734993164620676,397.7369156442087
16372,-114.08033498891886,293.3915738199105
44513,-64.52556826719464,342.94634054163475
31090,-96.18830008576397,311.2836087230654
31510,-73.40821579395075,334.0636930148786
20553,-54.04708815871936,353.42482065011
62434,-95.72969976871437,311.742209040115
24479,-89.30049989706889,318.17140891176047
5130,-118.77335485705835,288.69855395177103
67751,-118.77335485705835,288.69855395177103
45291,-114.63239115273902,292.8395176560904
49694,-67.53231788004328,339.93959092878606
50029,-118.77335485705835,288.69855395177103
50640,-69.41710102703098,338.0548077817984
44591,-24.17011640675497,383.3017924020744
63464,-118.77335485705835,288.69855395177103
73761,-118.77335485705835,288.69855395177103
33428,-57.711942265679,349.75996654315037
58096,-101.04007042711825,306.43183838171115
57675,-110.44563104986733,297.026277758962
41976,-114.78224009013859,292.68966871869077
17806,-119.29901283168651,288.17289597714284
48238,-62.64410771922195,344.8278010896074
494,3.312043353777966,410.7839521626073
59295,-116.27751025711898,291.1943985517104
14774,20.982786028378513,428.45469483720785
28605,-57.150828316938515,350.3210804918908
2260,50.8431853279902,458.31509413681954
58498,-62.64410771922195,344.8278010896074
17655,-115.32622723737202,292.1456815714573
17087,-101.04007042711825,306.43183838171115
21458,-118.71559536184469,288.7563134469847
57561,-90.35640659485155,317.11550221397783
55013,-114.08033498891886,293.3915738199105
34666,-24.420538914869496,383.0513698939599
67806,-118.7870956456162,288.68481316321316
27616,254.7717355411987,662.243644350028
31406,-34.72604667254865,372.7458621362807
34390,-73.40821579395075,334.0636930148786
27007,-73.42195658250859,334.0499522263208
8222,-107.95148728711592,299.52042152171344
39328,-115.32622723737202,292.1456815714573
279,43.90037409943389,451.3722829082633
67793,-73.40821579395075,334.0636930148786
47994,177.33632130718448,584.8082301160139
47006,2.9133874168404645,410.38529622566983
24314,-73.40821579395075,334.0636930148786
46150,-118.77335485705835,288.69855395177103
19361,-110.44563104986733,297.026277758962
52702,-2.2377025239630086,405.23420628486633
34957,-71.46346905821915,336.00843975061025
63295,-58.639252163744345,348.832656645085
15765,4.409817953540426,411.8817267623698
11052,43.21898174337002,450.6908905521994
31378,-118.77335485705835,288.69855395177103
42055,-118.77335485705835,288.69855395177103
65044,-118.77335485705835,288.69855395177103
7611,38.56562220680266,446.037531015632
11212,20.83095087295527,428.30285968178464
48027,20.92094773547194,428.3928565443013
53070,127.73407746741523,535.2059862762446
25710,-54.04708815871936,353.42482065011
43912,20.126976414084623,427.59888522291396
53076,-63.61158301842789,343.8603257904015
34530,-90.35640659485155,317.11550221397783
18061,13.580651386309938,421.05256019513934
71447,-52.17249304243964,355.29941576638976
15406,8.622414012181821,416.0943228210112
57962,-118.77335485705835,288.69855395177103
1810,-104.00439122685196,303.4675175819774
7761,-98.60198532239254,308.86992348643685
34320,-116.33526975233264,291.13663905649673
58506,-62.64410771922195,344.8278010896074
59619,-95.72969976871437,311.742209040115
62639,-118.77335485705835,288.69855395177103
12261,-90.35640659485155,317.11550221397783
23870,272.40721201246174,679.879120821291
71007,-118.77335485705835,288.69855395177103
64603,39.02360727982884,446.4955160886582
28237,-118.77335485705835,288.69855395177103
44032,-62.936601117168436,344.53530769166093
70978,-34.72604667254865,372.7458621362807
26981,73.52458015684269,480.99648896567203
48503,55.3781147830438,462.8500235918732
56486,-67.97269588688093,339.49921292194847
68422,-50.0559733917996,357.4159354170298
64404,-67.51857709148544,339.95333171734393
23141,-73.42195658250859,334.0499522263208
61231,-64.52556826719464,342.94634054163475
68687,-63.27967601874147,344.1922327900879
62049,-118.71559536184469,288.7563134469847
44259,-95.72969976871437,311.742209040115
67872,-54.0608289472772,353.41107986155214
12878,-73.40821579395075,334.0636930148786
6975,-118.71559536184469,288.7563134469847
37175,30.428100701746075,437.90000951057544
21433,30.340646573605113,437.8125553824345
48249,-69.41710102703098,338.0548077817984
55746,-118.77335485705835,288.69855395177103
30643,30.369711544146213,437.8416203529756
3822,44.45526090926796,451.92716971809733
7978,125.92749675777563,533.399405566605
71061,-95.72969976871437,311.742209040115
8175,-67.90490333651016,339.56700547231924
10820,-67.51857709148544,339.95333171734393
7900,-69.41710102703098,338.0548077817984
9500,26.0656698422373,433.53757865106667
45650,-81.65942422214904,325.81248458668034
59487,-67.97269588688093,339.49921292194847
31850,-118.77335485705835,288.69855395177103
34628,-76.60188570921264,330.87002309961673
67796,32.21294276192714,439.6848515707565
45966,-112.88371615459305,294.5881926542363
34404,-118.71559536184469,288.7563134469847
29480,-118.77335485705835,288.69855395177103
40906,-118.71559536184469,288.7563134469847
34410,92.06222013829338,499.5341289471228
2563,-118.7870956456162,288.68481316321316
53262,-118.71559536184469,288.7563134469847
14394,-118.71559536184469,288.7563134469847
49119,-2.475563124340738,404.99634568448863
41273,-118.71559536184469,288.7563134469847
59005,190.30346818629064,597.77537699512
72306,-90.6196404572549,316.8522683515745
58201,-112.88814213264631,294.5837666761831
72177,-19.957083042342248,387.5148257664871
57835,-118.77335485705835,288.69855395177103
58643,-116.27751025711898,291.1943985517104
71208,-116.33526975233264,291.13663905649673
18863,-27.473827623053182,379.9980811857762
54424,81.29598278490997,488.76789159373936
23794,54.20413623986073,461.67604504869007
27885,-115.0507412548851,292.42116755394426
38163,-103.9466317316383,303.52527707719105
14427,-25.267453700746103,382.20445510808327
13939,-105.37922404523323,302.09268476359614
66913,389.16561613235046,796.6375249411798
56676,39.678527013012115,447.1504358218415
50026,206.78745301596146,614.2593618247909
25177,-30.365989295724603,377.10591951310477
38276,-112.88371615459305,294.5881926542363
12150,31.853518607176085,439.3254274160055
16753,-46.266441834886336,361.20546697394303
62188,-119.29901283168651,288.17289597714284
45926,-10.416385520684543,397.05552328814485
2086,-19.957083042342248,387.5148257664871
4253,8.622414012181821,416.0943228210112
17656,318.0745117004052,725.5464205092345
53446,-95.72969976871437,311.742209040115
32128,48.5670240481962,456.03893285702554
13620,346.97706111687285,754.4489699257022
27677,-43.282980083990566,364.1889287248388
36761,-116.33526975233264,291.13663905649673
58606,86.48400417303398,493.9559129818633
52069,-34.72604667254865,372.7458621362807
4615,-112.88371615459305,294.5881926542363
27120,-43.282980083990566,364.1889287248388
17975,-116.33526975233264,291.13663905649673
65762,-58.639252163744345,348.832656645085
48811,-112.71189704990093,294.76001175892844
16166,-15.025602502487601,392.44630630634174
69753,-121.75083872497008,285.7210700838593
42004,-112.88814213264631,294.5837666761831
69273,-54.04708815871936,353.42482065011
9224,-95.72969976871437,311.742209040115
18158,-118.7935517806686,288.6783570281608
42637,-118.7870956456162,288.68481316321316
42495,-118.77335485705835,288.69855395177103
47896,133.19948609406774,540.6713949028971
42740,269.42081473696055,676.89272354579
3378,-93.29161466398865,314.18029414484073
19440,25.133426388386283,432.60533519721565
45746,-15.598232613046946,391.8736761957824
68718,-108.00924678232958,299.4626620264998
42681,-118.71559536184469,288.7563134469847
24244,-73.40821579395075,334.0636930148786
11633,-46.83204625573666,360.6398625530927
38213,-96.18830008576397,311.2836087230654
5138,-102.85492068226242,304.616988126567
56569,-121.75083872497008,285.7210700838593
8139,-73.40821579395075,334.0636930148786
8850,-116.33526975233264,291.13663905649673
38951,1.6569123405741095,409.1288211494035
44157,146.15503987487548,553.6269486837049
30577,-95.72969976871437,311.742209040115
53782,-118.71559536184469,288.7563134469847
22445,-118.71559536184469,288.7563134469847
61666,-38.220808896274974,369.2510999125544
39553,51.523559644394226,458.99546845322357
47863,22.156754366034022,429.6286631748634
668,-57.711942265679,349.75996654315037
49649,-118.77335485705835,288.69855395177103
61100,-116.33526975233264,291.13663905649673
28730,38.36825445268087,445.84016326151027
23422,-73.40821579395075,334.0636930148786
18147,-71.46346905821915,336.00843975061025
46500,-57.72568305423684,349.7462257545925
58167,-30.734931905628883,376.73697690320046
52381,-100.28177762467871,307.1901311841507
29914,-73.40821579395075,334.0636930148786
62149,-118.77335485705835,288.69855395177103
68463,-49.861858493467935,357.61005031536143
21099,-64.52556826719464,342.94634054163475
64055,-25.185349150890943,382.2865596579384
36039,-112.88371615459305,294.5881926542363
62566,-47.00559368616382,360.46631512266555
31768,92.92715736736866,500.39906617619806
50634,8.622414012181821,416.0943228210112
15743,-14.32835736065121,393.1435514481782
60158,-118.72933615040255,288.7425726584268
23262,-118.77335485705835,288.69855395177103
69538,-111.64224988419315,295.8296589246362
8027,-11.212178969163432,396.25972983966597
47437,-13.73984872009828,393.7320600887311
7523,9.303806368245688,416.7757151770751
32474,-26.054899553742672,381.41700925508667
21447,-73.40821579395075,334.0636930148786
5654,-95.72969976871437,311.742209040115
37545,181.93966361532605,589.4115724241555
19546,-13.218743196831582,394.2531656119978
4091,-118.77335485705835,288.69855395177103
32055,-118.7935517806686,288.6783570281608
57241,-90.35640659485155,317.11550221397783
47847,-64.52556826719464,342.94634054163475
49978,-62.936601117168436,344.53530769166093
16838,27.872665120842015,435.34457392967136
74040,-69.41710102703098,338.0548077817984
61196,9.303806368245688,416.7757151770751
20512,-24.17011640675497,383.3017924020744
48824,-118.77335485705835,288.69855395177103
54887,-43.282980083990566,364.1889287248388
4983,-118.77335485705835,288.69855395177103
25060,-29.35275349868587,378.11915531014347
70971,-9.624633479691767,397.8472753291376
6346,12.976967384417605,420.448876193247
24876,-73.40821579395075,334.0636930148786
57847,-118.77335485705835,288.69855395177103
40129,31.156957864667845,438.6288666734972
60983,-29.35275349868587,378.11915531014347
43463,-116.33526975233264,291.13663905649673
24331,-109.27778014742736,298.19412866140203
48337,-57.711942265679,349.75996654315037
1459,80.86893379990025,488.34084260872964
16028,-121.73709793641223,285.73481087241714
67364,-29.35275349868587,378.11915531014347
30214,-118.77335485705835,288.69855395177103
72706,-91.1773683930462,316.29454041578316
44029,38.56562220680266,446.037531015632
29487,-96.18830008576397,311.2836087230654
48679,-118.77335485705835,288.69855395177103
25407,-54.04708815871936,353.42482065011
128,-107.12991992580042,300.34198888302893
61996,-118.22118720647426,289.2507216023551
58781,58.80914553548675,466.2810543443161
7379,-118.77335485705835,288.69855395177103
15760,-116.33526975233264,291.13663905649673
50073,46.47606951302109,453.9479783218504
15790,-75.6432801935629,331.82862861526644
16534,-93.29161466398865,314.18029414484073
31761,-52.81876117820619,354.65314763062315
6151,3.2109031402106325,410.68281194904
70609,81.25016994193729,488.7220787507666
44221,-115.78310210174854,291.68880670708086
39439,-90.35640659485155,317.11550221397783
5854,-118.77335485705835,288.69855395177103
14834,-53.8529732603877,353.61893554844164
66622,-73.40821579395075,334.0636930148786
49480,-111.29917498262012,296.17273382620925
2630,-34.72604667254865,372.7458621362807
65056,-118.71559536184469,288.7563134469847
1144,-54.0608289472772,353.41107986155214
3002,-57.969305360337614,349.50260344849175
55801,-115.84745923394692,291.6244495748824
71799,-26.054899553742672,381.41700925508667
67332,-95.72969976871437,311.742209040115
67319,-95.72969976871437,311.742209040115
33691,-118.77335485705835,288.69855395177103
672,-34.72604667254865,372.7458621362807
1468,30.428100701746075,437.90000951057544
16119,-63.59661004149282,343.8752987673365
27245,-47.00559368616382,360.46631512266555
9346,-38.88081782059936,368.59109098823
56379,-34.72604667254865,372.7458621362807
12510,-47.963334557922394,359.508574250907
20457,-119.29901283168651,288.17289597714284
7462,-118.71559536184469,288.7563134469847
70189,8.622414012181821,416.0943228210112
37252,-116.27751025711898,291.1943985517104
52386,-118.77335485705835,288.69855395177103
4036,-112.88814213264631,294.5837666761831
44809,-106.33187922578927,301.14002958304013
14418,-8.421287301628979,399.0506215072004
30515,-90.35640659485155,317.11550221397783
35851,-69.41710102703098,338.0548077817984
35136,-111.64224988419315,295.8296589246362
65982,-34.72604667254865,372.7458621362807
59280,-118.72933615040255,288.7425726584268
39946,46.47606951302109,453.9479783218504
32973,73.67262907126278,481.1445378800921
15001,-115.32622723737202,292.1456815714573
26690,-87.49131771306146,319.9805910957679
28902,-118.77335485705835,288.69855395177103
66807,24.378383885710747,431.85029269454014
62304,-29.272309256223707,378.19959955260566
4464,-25.21274384270339,382.259164966126
71613,-116.35546667594288,291.1164421328865
43525,130.95108050589252,538.4229893147219
42733,-57.769701760892616,349.7022070479368
65861,-74.16380060448694,333.30810820434243
41396,-23.961938597819852,383.50997021100954
63451,-118.77335485705835,288.69855395177103
34050,-42.9429786354726,364.5289301733568
51453,-87.49131771306146,319.9805910957679
26570,-2.122707352872027,405.3492014559573
32620,-118.77335485705835,288.69855395177103
43643,49.53988311845873,457.0117919272881
28114,90.52930367038132,498.0012124792107
12001,105.84638660581172,513.318295414641
40459,190.30346818629064,597.77537699512
34379,-73.428412717561,334.04349609126837
34596,-116.33526975233264,291.13663905649673
39433,-62.936601117168436,344.53530769166093
37408,290.2880025880461,697.7599113968754
68006,-34.73978746110649,372.7321213477229
62703,190.80901164145618,598.2809204502855
13424,-118.77335485705835,288.69855395177103
41328,-62.64410771922195,344.8278010896074
60080,-118.77335485705835,288.69855395177103
34898,33.656818109213106,441.1287269180425
65456,-8.421287301628979,399.0506215072004
70047,-115.32622723737202,292.1456815714573
20370,-115.0507412548851,292.42116755394426
24320,140.56989475516363,548.041803563993
27485,32.21294276192714,439.6848515707565
52079,-105.65554233893742,301.81636646989193
32596,-52.81876117820619,354.65314763062315
36020,-118.71559536184469,288.7563134469847
32361,182.5220193054898,589.9939281143191
45694,-116.35546667594288,291.1164421328865
56759,-31.193532222678527,376.27837658615084
1637,-37.61906225382788,369.8528465550015
1241,12.627269567659425,420.0991783764888
19906,20.956538792769294,428.4284476015987
17609,-116.33526975233264,291.13663905649673
27059,-73.42195658250859,334.0499522263208
31798,-118.77335485705835,288.69855395177103
51374,-57.783442549450456,349.6884662593789
18125,-103.21745723421171,304.25445157461763
70511,-19.588140432437967,387.8837683763914
34015,-115.0507412548851,292.42116755394426
25784,-121.73709793641223,285.73481087241714
68407,-62.936601117168436,344.53530769166093
72887,-57.72568305423684,349.7462257545925
23365,-118.71559536184469,288.7563134469847
34035,-69.41710102703098,338.0548077817984
66646,61.88789376224756,469.3598025710769
72691,-57.70339291185178,349.7685158969776
57496,33.13396857736353,440.6058773861929
53996,-20.165260851277367,387.306647957552
54814,-112.88371615459305,294.5881926542363
70386,-0.2608057592400428,407.2111030495893
73760,-67.97269588688093,339.49921292194847
36829,-62.64410771922195,344.8278010896074
30610,-34.72604667254865,372.7458621362807
8324,-31.464942389972947,376.00696641885645
20848,-111.05962648796533,296.41228232086405
31660,-81.65942422214904,325.81248458668034
47553,-38.220808896274974,369.2510999125544
10991,-57.711942265679,349.75996654315037
2509,-108.00924678232958,299.4626620264998
54924,436.08421538007656,843.5561241889059
29857,33.13396857736353,440.6058773861929
22433,-115.32622723737202,292.1456815714573
43945,-116.33526975233264,291.13663905649673
14617,-114.08033498891886,293.3915738199105
58963,-108.76996433051498,298.7019444783144
73438,-115.0507412548851,292.42116755394426
22818,-24.17011640675497,383.3017924020744
54698,162.70750232977778,570.1794111386072
12773,-53.8529732603877,353.61893554844164
53756,-10.938989236178543,396.5329195726508
64005,-42.24768654957512,365.22422225925425
57047,-122.45144815092009,285.02046065790927
27098,-93.29161466398865,314.18029414484073
45222,-15.598232613046946,391.8736761957824
43522,-110.44563104986733,297.026277758962
22563,-118.77335485705835,288.69855395177103
48563,-43.523341846180216,363.9485669626491
19351,-118.77335485705835,288.69855395177103
17423,195.67591476827644,603.1478235771058
2720,68.07645374221434,475.54836255104374
8297,-93.29161466398865,314.18029414484073
27441,-118.71559536184469,288.7563134469847
48944,158.16448408561845,565.6363928944478
39090,107.83950350391538,515.3114123127448
24458,-73.42195658250859,334.0499522263208
1750,-118.77335485705835,288.69855395177103
29261,-34.72604667254865,372.7458621362807
27993,105.88703766715221,513.3589464759816
2952,-112.88371615459305,294.5881926542363
40107,-73.40821579395075,334.0636930148786
32476,-36.93731589117127,370.5345929176581
6250,67.77594283560663,475.24785164443597
20931,-9.624633479691767,397.8472753291376
29220,9.303806368245688,416.7757151770751
21639,193.1947762235434,600.6666850323728
17769,87.65923221971619,495.1311410285456
18418,-95.72969976871437,311.742209040115
56653,-73.40821579395075,334.0636930148786
234,-115.0507412548851,292.42116755394426
46521,-73.40821579395075,334.0636930148786
16445,38.56562220680266,446.037531015632
13246,-34.72604667254865,372.7458621362807
51227,-73.40821579395075,334.0636930148786
69149,-57.969305360337614,349.50260344849175
13236,85.43127570989029,492.9031845187196
62460,-118.77335485705835,288.69855395177103
29525,-8.421287301628979,399.0506215072004
30600,-90.35640659485155,317.11550221397783
25390,-118.77335485705835,288.69855395177103
25058,171.4386229944956,578.910531803325
42805,-40.0364173309525,367.4354914778769
41316,-93.29161466398865,314.18029414484073
14717,-116.27751025711898,291.1943985517104
62296,-47.963334557922394,359.508574250907
7607,-118.7870956456162,288.68481316321316
289,-112.88371615459305,294.5881926542363
50076,-23.280546241755985,384.1913625670734
56233,-2.2377025239630086,405.23420628486633
7871,-119.3756042861691,288.09630452266026
69827,-118.77335485705835,288.69855395177103
54425,-112.88371615459305,294.5881926542363
18209,-121.73709793641223,285.73481087241714
62500,-73.40821579395075,334.0636930148786
756,9.303806368245688,416.7757151770751
52344,-62.936601117168436,344.53530769166093
33739,166.99323754716542,574.4651463559948
57763,0.6863468420634717,408.15825565089284
465,31.795759111962468,439.26766792079184
20381,-116.33526975233264,291.13663905649673
24539,296.7615720721825,704.2334808810119
40946,-24.17011640675497,383.3017924020744
49536,27.872665120842015,435.34457392967136
72748,38.56562220680266,446.037531015632
15724,-114.08033498891886,293.3915738199105
39870,-116.35546667594288,291.1164421328865
34582,-34.73978746110649,372.7321213477229
43877,-34.72604667254865,372.7458621362807
32934,9.227047168796787,416.69895597762616
9989,-19.957083042342248,387.5148257664871
5010,-57.783442549450456,349.6884662593789
23698,-67.51857709148544,339.95333171734393
36100,-4.4301725347092145,403.0417362741201
73393,-23.961938597819852,383.50997021100954
71700,-14.386116855864827,393.08579195296454
63330,-116.33526975233264,291.13663905649673
38761,-118.77335485705835,288.69855395177103
48057,33.01598761738171,440.4878964262111
6716,-11.37785629516452,396.09405251366485
1419,-52.17249304243964,355.29941576638976
17964,-118.77335485705835,288.69855395177103
7131,-102.85492068226242,304.616988126567
21316,-56.69450542801275,350.7774033808166
55496,-57.20858781215213,350.26332099667724
10497,-110.44563104986733,297.026277758962
27643,-64.5751727020041,342.8967361068253
61513,-34.72604667254865,372.7458621362807
70919,-73.40821579395075,334.0636930148786
22814,275.57045330838446,683.0423621172138
4386,-57.983046148895454,349.48886265993394
38087,-34.72604667254865,372.7458621362807
24819,-58.629314284662,348.84259452416734
23304,-116.33526975233264,291.13663905649673
51922,50.48092506849869,457.9528338773281
67623,120.20016441423294,527.6720732230623
17367,-100.28177762467871,307.1901311841507
40308,-15.598232613046946,391.8736761957824
48765,-19.957083042342248,387.5148257664871
69812,-118.77335485705835,288.69855395177103
34493,-96.18830008576397,311.2836087230654
2681,-10.698627473988893,396.7732813348405
54807,-95.72969976871437,311.742209040115
48977,-41.61017702074764,365.8617317880817
5218,-118.71559536184469,288.7563134469847
2804,-96.18830008576397,311.2836087230654
50883,-53.720827498759235,353.75108131007016
16645,-51.70627952137767,355.7656292874517
6315,-76.60188570921264,330.87002309961673
25432,-119.29901283168651,288.17289597714284
44740,97.80193534158715,505.2738441504165
62018,-116.33526975233264,291.13663905649673
10287,-8.421287301628979,399.0506215072004
51679,-57.769701760892616,349.7022070479368
66150,-39.27812452851296,368.19378428031644
44906,-73.40821579395075,334.0636930148786
63748,-69.43729795064124,338.0346108581881
44211,-34.72604667254865,372.7458621362807
44028,-106.33187922578927,301.14002958304013
40869,80.13777521762191,487.6096840264513
26730,-13.218743196831582,394.2531656119978
45032,-108.59775542288247,298.8741533859469
45003,-19.957083042342248,387.5148257664871
14304,-47.00559368616382,360.46631512266555
12137,55.3781147830438,462.8500235918732
29066,-26.992527429063358,380.479381379766
17829,-116.33526975233264,291.13663905649673
71786,-118.77335485705835,288.69855395177103
69905,-118.77335485705835,288.69855395177103
37886,-34.72604667254865,372.7458621362807
21439,-73.40821579395075,334.0636930148786
66281,-24.62423520215046,382.8476736066789
48426,-73.40821579395075,334.0636930148786
35812,-118.77335485705835,288.69855395177103
46041,-67.97269588688093,339.49921292194847
8019,-105.37922404523323,302.09268476359614
13427,137.24966836405284,544.7215771728822
38392,-119.29901283168651,288.17289597714284
29595,-122.45144815092009,285.02046065790927
37976,-62.936601117168436,344.53530769166093
73995,24.383298945541668,431.855207754371
56561,-118.77335485705835,288.69855395177103
36011,137.219951024092,544.6918598329214
10872,-101.04007042711825,306.43183838171115
41327,-42.31934577462235,365.152563034207
32233,-64.53930905575248,342.9325997530769
44599,-24.17011640675497,383.3017924020744
9933,115.08273535119278,522.5546441600221
14136,-63.29341680729931,344.17849200153006
57159,-13.682089224884663,393.7898195839447
52397,288.91355173173883,696.3854605405683
70391,-53.8529732603877,353.61893554844164
18815,-6.693771918511288,400.7781368903181
44353,-115.32622723737202,292.1456815714573
47241,-34.73978746110649,372.7321213477229
10901,-73.42195658250859,334.0499522263208
2995,-95.72969976871437,311.742209040115
61157,-34.72604667254865,372.7458621362807
56559,-113.73726008734583,293.73464872148355
48667,-25.21274384270339,382.259164966126
67609,255.03559813713267,662.5075069459621
62280,-115.32622723737202,292.1456815714573
50753,-45.681314726152806,361.79059408267653
52490,49.92319713270737,457.3951059415367
20468,-116.33526975233264,291.13663905649673
25682,-54.04708815871936,353.42482065011
41693,-118.77335485705835,288.69855395177103
39108,58.09321088024737,465.5651196890767
28785,256.87310354745,664.3450123562794
13954,-114.08033498891886,293.3915738199105
33440,583.343209645524,990.8151184543533
40187,-15.31677669094833,392.15513211788107
72558,-100.83899268403314,306.6329161247962
35714,207.6863417088238,615.1582505176532
44257,-65.83777763448387,341.6341311743455
2093,-116.33526975233264,291.13663905649673
63272,-40.059052947927626,367.41285586090174
12922,-53.77858699397285,353.6933218148565
5418,-95.72969976871437,311.742209040115
41410,-65.18557719151903,342.28633161731034
61103,-9.624633479691767,397.8472753291376
13932,-118.7870956456162,288.68481316321316
30566,-113.4093741292212,294.0625346796082
28934,-118.77335485705835,288.69855395177103
72756,-23.961938597819852,383.50997021100954
58599,97.80193534158715,505.2738441504165
49924,-57.769701760892616,349.7022070479368
6632,13.308661923723292,420.78057073255263
9537,-116.33526975233264,291.13663905649673
6718,-39.27812452851296,368.19378428031644
69132,-39.27812452851296,368.19378428031644
41385,-116.33526975233264,291.13663905649673
14771,-26.054899553742672,381.41700925508667
68601,-67.92867718022515,339.5432316286042
71148,-13.73984872009828,393.7320600887311
29007,-118.77335485705835,288.69855395177103
63992,-33.24794783481536,374.223960974014
71046,-118.71559536184469,288.7563134469847
71641,54.20413623986073,461.67604504869007
