"price","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","car_id"
NA,3,2.5,2676,20743,2,0,0,3,9,2812,0,7.8004023345004,7.80489448081162,11.495911545611,0.274099999999997,0.100999999999999,1932,25153,6,4089
NA,2,2.5,1504,1039,2,0,0,3,9,950,353,7.80887062919126,0.893147180559945,11.4963996630129,0.469199999999994,-0.171999999999997,1387,1510,4,20087
NA,3,2.5,2123,6299,2,0,0,3,9,2103,0,7.7963923040642,0.893147180559945,11.4953723057226,0.3489,0.0150000000000006,2205,7123,3,10808
NA,4,2.25,1751,10530,1,0,0,3,7,1491,483,7.78984151218266,0.893147180559945,11.4956572234037,0.527099999999997,-0.0150000000000006,2261,7365,10,17189
NA,3,1,1034,8467,1,0,0,3,7,1045,0,7.78984151218266,0.893147180559945,11.4960946175588,0.555099999999996,0.128,1045,8958,1,9965
NA,4,2.5,2782,10985,2,0,0,4,9,2593,0,7.79789795052178,0.893147180559945,11.495911545611,0.330299999999994,0.0570000000000022,2760,10645,9,19120
NA,4,1.75,1169,5808,1,0,0,5,6,981,0,7.78069975222456,0.893147180559945,11.4953926596779,0.419999999999995,0.0799999999999983,777,7106,6,11998
NA,4,3.25,3659,7262,2,0,0,3,8,2939,1245,7.80090245954208,0.893147180559945,11.4957386135474,0.174699999999994,0.0439999999999969,2550,6111,10,10617
NA,3,2,1576,26424,1,0,0,3,8,1759,0,7.80638738977265,0.893147180559945,11.4954537190582,0.490699999999997,0.283000000000001,1558,13850,8,19640
NA,4,3.75,6424,22497,2,0,3,3,11,4555,1383,7.80389796852188,0.893147180559945,NA,0.357099999999996,0.0600000000000023,2163,17543,11,14033
NA,3,2,3338,13802,2,0,0,3,8,3119,369,7.80489448081162,0.893147180559945,NA,0.3767,-0.0249999999999915,2295,13138,10,20145
NA,3,2,1718,5835,1,0,0,3,8,1680,0,7.80339933974067,0.893147180559945,11.4956165258476,0.157299999999999,0,1943,6201,10,18573
NA,4,2.5,2187,4638,2,0,0,3,7,1807,0,7.80738142563979,0.893147180559945,11.4956368748327,0.1693,-0.0859999999999985,2219,5635,7,20513
NA,5,3.75,2741,9101,1,0,0,3,7,2574,0,7.78324752430336,0.893147180559945,11.4955453011387,0.119,-0.143999999999991,1563,12922,9,1927
NA,4,3.5,2224,4412,2,0,0,3,8,1546,595,7.80688453121963,0.893147180559945,11.4955045990273,0.532699999999998,0.234999999999999,1879,4806,5,19764
NA,4,2.75,2633,16013,2,0,0,3,8,2269,0,7.8004023345004,0.893147180559945,11.4955045990273,0.535599999999995,0.241,2269,15235,10,12470
NA,3,2.5,1885,3633,2,0,0,3,8,2345,0,7.80837447438078,0.893147180559945,11.4962471519174,0.121099999999998,0.0180000000000007,2226,5324,9,21410
NA,3,2.5,2692,4303,2,0,0,3,8,2368,0,7.80439634879634,0.893147180559945,11.495870858404,0.237199999999994,-0.00600000000000023,2368,4634,2,19734
NA,4,2.5,1533,4023,2,0,0,3,7,2002,0,7.80489448081162,0.893147180559945,11.4956979193036,0.165900000000001,0.183000000000007,2002,3080,3,6619
NA,3,2,1291,5039,1,0,0,4,7,553,646,7.76268124672188,0.893147180559945,11.4965826456301,0.5015,-0.116,1335,5349,5,3864
NA,2,1,764,4812,1,0,0,3,6,863,0,7.77507169950756,0.893147180559945,11.496511489702,0.341999999999999,-0.0819999999999936,1362,4400,1,5186
NA,3,2.25,1230,11862,2,0,0,4,7,1372,0,7.79085212368858,0.893147180559945,11.4957691331435,0.249199999999995,0.420000000000002,1128,8267,12,15672
NA,3,1.75,1446,3813,1.5,0,0,4,7,1287,0,7.76320059235807,0.893147180559945,11.4963589956617,0.458099999999995,-0.153999999999996,1792,4284,4,17644
NA,3,2,1086,7590,1,0,0,4,7,1149,0,7.7973963202128,0.893147180559945,11.4956267003919,0.205299999999994,0.0190000000000055,1675,7171,7,1553
NA,NA,1,1290,195979,1.5,0,3,5,8,1396,0,7.79538727885397,0.893147180559945,11.4955860015935,0.308099999999996,0.106999999999999,2424,181215,6,859
NA,4,2.5,2688,NA,2,0,0,3,8,2702,0,7.80389796852188,0.893147180559945,11.4957386135474,0.1663,0.070999999999998,2702,4795,9,1430
NA,4,2.5,2530,5559,2,0,0,3,9,2767,0,7.80439634879634,0.893147180559945,11.4960437676017,0.573,0.0400000000000063,2968,4823,4,21067
NA,2,1,1044,3933,1,0,0,3,7,899,0,7.75485852104068,0.893147180559945,11.4963589956617,0.452799999999996,-0.131,1743,3607,10,5961
NA,NA,2,2277,5123,2,0,0,4,8,2015,0,7.7522372875608,0.893147180559945,11.4963996630129,0.470199999999998,-0.161999999999992,1477,4534,12,38
NA,3,2.5,1725,8268,2,0,0,3,7,2098,0,7.7999019592085,0.893147180559945,11.4956267003919,0.202399999999997,-0.0159999999999911,2367,6750,5,12843
NA,6,3,2287,7049,2,0,0,3,7,2685,0,7.79135704669855,0.893147180559945,11.4967757576305,0.395899999999997,-0.0999999999999943,1371,1442,8,5426
NA,3,2.75,2584,9278,1,0,0,3,9,2521,0,7.79588991771854,0.893147180559945,11.4955961764484,0.567999999999998,-0.0589999999999975,2883,9662,4,16186
NA,NA,2.5,3191,5663,2,0,0,3,9,2812,0,7.80389796852188,0.893147180559945,11.4958505141798,0.481099999999998,0.174999999999997,3150,7170,6,284
NA,4,2.5,2337,8017,2,0,0,3,8,1893,0,7.79488438721652,0.893147180559945,11.4960641078948,0.419999999999995,0.156999999999996,1856,9969,7,5781
NA,4,3.25,2942,6826,2,0,0,3,11,3065,0,7.80439634879634,0.893147180559945,11.4956063511998,0.3429,0.204999999999998,3190,5540,6,11799
NA,4,2.5,1820,1246,3,0,0,3,8,1409,451,7.80539236481494,0.893147180559945,11.4967757576305,0.392799999999994,-0.0949999999999989,1329,1041,4,19293
NA,4,4,2370,5341,1.5,0,0,5,7,1444,621,7.77095858316901,0.893147180559945,11.4964911585068,0.382399999999997,-0.183999999999997,1641,4486,5,12414
NA,5,1.5,1610,7108,1.5,0,0,4,7,1625,0,7.78222919427646,0.893147180559945,11.4973243987416,0.166799999999995,-0.111999999999995,1492,7133,5,15144
NA,4,2.5,1426,4180,2,0,0,3,7,1706,0,7.80190195987517,0.893147180559945,11.4957386135474,0.167199999999994,0.100999999999999,1706,5321,3,11465
NA,2,1,644,4747,1,0,0,3,7,748,0,7.76992765524265,0.893147180559945,11.4964809927542,0.497799999999998,-0.11399999999999,1458,4114,8,8378
NA,3,2,937,5903,1,0,0,3,7,1119,0,7.77455848420248,0.893147180559945,11.4964809927542,0.485299999999995,-0.0930000000000035,1109,4119,5,14024
NA,4,2,1795,37461,1,0,0,3,7,977,898,7.77967882309046,7.79387784460512,11.4956979193036,0.206699999999998,0.170000000000002,2212,29870,8,11121
NA,4,2.5,1635,12984,2,0,0,3,8,2381,0,7.79940133341582,0.893147180559945,11.495881030361,0.328399999999995,0.027000000000001,2807,8550,4,15961
NA,5,3.5,3341,4451,2,0,0,3,9,2382,731,7.80688453121963,0.893147180559945,11.4958505141798,0.508499999999998,0.0829999999999984,2984,4930,11,2695
NA,4,1,1873,9822,1,0,0,3,7,1121,936,7.78069975222456,0.893147180559945,11.4970196352865,0.275999999999996,-0.0919999999999987,1644,8947,5,19381
NA,NA,1.75,1413,6760,1,0,0,3,8,1748,0,7.80339933974067,0.893147180559945,11.4958505141798,0.512299999999996,0.173000000000002,2271,5292,10,601
NA,NA,1,1208,9014,1,0,0,4,7,1002,0,7.77865685059476,0.893147180559945,11.4953723057226,0.377099999999999,0.0559999999999974,1143,10013,2,775
NA,2,1,1197,4487,1,0,0,3,7,781,442,7.77250298502038,0.893147180559945,11.4964098295923,0.3339,-0.0930000000000035,1301,4337,6,7973
NA,3,1.5,1159,6375,2,0,0,4,6,1471,0,7.79387784460512,0.893147180559945,11.4953315965692,0.134399999999999,-0.0150000000000006,1322,4076,7,14317
NA,5,2.75,2386,14532,2,0,0,4,8,3172,0,7.77095858316901,7.7973963202128,11.4967960830403,0.297699999999999,-0.158999999999992,1918,7298,11,10817
NA,3,1.75,1558,6721,1,0,0,3,7,1168,298,7.79538727885397,0.893147180559945,11.4956979193036,0.163499999999999,0.147999999999996,1408,7253,5,12402
NA,3,2.5,2072,14989,2,0,0,3,8,1919,0,7.79689443814454,0.893147180559945,11.4955045990273,0.5321,0.236000000000004,2103,13285,9,9007
NA,3,2.25,1393,NA,2,0,0,3,7,1464,0,7.79438124255182,0.893147180559945,11.4956572234037,0.515899999999995,-0.00300000000000011,1435,2245,3,1477
NA,4,2.5,1838,6195,2,0,0,3,9,2259,0,7.8004023345004,0.893147180559945,11.4962471519174,0.132799999999996,0.027000000000001,2469,4758,5,8167
NA,3,1.5,2291,35314,1,0,0,4,7,1213,756,7.78781721999343,0.893147180559945,11.4962471519174,0.0905999999999949,0.144999999999996,1521,45379,2,5494
NA,3,2.25,2565,8789,1,0,0,3,8,2388,0,7.78578882173203,0.893147180559945,11.4959013739644,0.250399999999999,0.0499999999999972,2388,8923,7,5941
NA,4,NA,2014,13490,2,0,0,3,8,1849,0,7.79890045687141,0.893147180559945,11.4955045990273,0.526599999999995,0.234000000000009,1670,12256,2,2422
NA,4,2.5,1539,5227,2,0,0,4,7,1245,0,7.79337419312129,0.893147180559945,11.4957386135474,0.1768,0.0820000000000078,1253,6462,12,10874
NA,4,2,1843,2436,1,0,0,4,7,820,819,7.76216163122565,0.893147180559945,11.4964809927542,0.4833,-0.111999999999995,1386,3891,6,5650
NA,2,1,984,4837,1,0,0,4,5,854,0,7.75433482372575,0.893147180559945,11.4953315965692,0.1066,-0.0229999999999961,758,5567,2,5480
NA,4,2,1699,6841,1.5,0,0,3,7,1411,0,7.78629630715272,0.893147180559945,11.4956267003919,0.194699999999997,0.0259999999999962,1411,7156,8,1228
NA,3,1.75,1741,8803,1,0,0,4,7,1498,0,7.78069975222456,0.893147180559945,11.4953926596779,0.378899999999994,0.0820000000000078,1600,10231,6,14547
NA,3,NA,1410,5434,1.5,0,0,3,8,1236,0,7.77353126274595,7.80589000105312,11.4964911585068,0.385199999999998,-0.188000000000002,1381,4603,6,2463
NA,4,5,5411,14102,2,0,0,3,11,3803,1925,7.79789795052178,0.893147180559945,11.4957386135474,0.181399999999996,0.0360000000000014,3022,12087,3,18415
NA,3,1.75,1536,6963,1,0,0,3,7,1124,417,7.78933582317062,0.893147180559945,11.4956572234037,0.521099999999997,0.0310000000000059,1605,6792,10,5038
NA,3,2.5,1349,1343,2,0,0,3,8,1013,51,7.80339933974067,0.893147180559945,11.4963894963301,0.335699999999996,-0.164999999999992,1053,2254,7,4463
NA,2,1.5,1604,3122,1,0,2,3,8,1086,305,7.77147364885127,0.893147180559945,11.4965928103493,0.376199999999997,-0.176999999999992,1468,3736,6,2569
NA,4,2.75,2346,28231,1,0,0,3,8,1231,1031,7.79085212368858,0.893147180559945,11.4960437676017,0.572599999999994,0.061000000000007,1859,30074,4,7650
NA,4,1,1251,1916,1.5,0,0,3,7,1059,0,7.76734567601324,0.893147180559945,11.4966639604914,0.507599999999996,-0.141999999999996,997,1665,6,20780
NA,2,2.5,1524,3270,2,0,2,3,8,1991,0,7.80539236481494,0.893147180559945,11.4959725733176,0.317299999999996,0.322000000000003,2123,2763,8,14958
NA,3,2,1596,8832,1,0,0,3,9,1654,0,7.79488438721652,0.893147180559945,11.495881030361,0.316800000000001,0.007000000000005,2284,9682,5,17434
NA,2,1,784,8887,1,0,0,3,6,820,0,7.77044325205737,0.893147180559945,11.4956368748327,0.1813,-0.0429999999999922,1145,7256,9,10254
NA,3,2.25,1660,7770,1,0,0,4,7,1288,599,7.78324752430336,0.893147180559945,11.4953519513531,0.400399999999998,0.00500000000000966,2430,7968,10,5315
NA,3,1,957,7398,1,0,0,3,6,869,0,7.79689443814454,0.893147180559945,11.4955351257661,0.0150999999999968,0.207000000000008,1295,9943,6,18033
NA,6,1.5,1858,34502,1.5,0,0,4,8,2022,0,7.75171221535131,7.79135704669855,11.4953214190219,0.0668000000000006,-0.0519999999999925,1616,10418,12,15135
NA,3,3,1533,1567,3,0,0,3,9,1272,267,7.80589000105312,0.893147180559945,11.4953519513531,0.407799999999995,-0.00199999999999534,1612,1675,12,21214
NA,NA,2.5,3020,8253,1,0,0,3,8,1567,1442,7.78375630070711,0.893147180559945,11.4953824827521,0.4007,0.0550000000000068,1862,7571,4,11
NA,4,2.5,2090,5528,2,0,0,3,8,1962,0,7.80290046220476,0.893147180559945,11.4959013739644,0.251799999999996,0.0799999999999983,1787,4445,10,13125
NA,2,2.75,1976,10989,1.5,1,4,5,6,1293,698,7.75171221535131,0.893147180559945,11.4960234268949,0.155099999999997,-0.274999999999991,1114,8263,10,3830
NA,5,2.25,1838,18416,1.5,0,0,4,8,2157,0,7.78882987830781,0.893147180559945,11.4957386135474,0.176199999999994,0.0420000000000016,2361,10901,5,9021
NA,4,4.75,4274,82199,2.5,0,0,3,11,4814,0,7.80240133566582,0.893147180559945,NA,0.209699999999998,0.137,3783,87558,4,3709
NA,4,3,4441,7166,2,0,0,3,9,3648,0,7.80290046220476,0.893147180559945,11.4958505141798,0.485699999999994,0.153999999999996,3081,7584,9,21600
NA,2,2.5,2148,4997,1,0,0,5,8,1299,1074,7.76371966841437,0.893147180559945,11.4965928103493,0.380599999999994,-0.179000000000002,2259,4131,7,10053
NA,4,3.25,1311,3516,1,0,0,3,7,1344,0,7.75851674304564,0.893147180559945,NA,0.334699999999998,-0.179999999999993,1181,3428,4,1787
NA,3,1.75,1203,6097,1,0,0,3,7,941,0,7.77660976697304,7.80389796852188,11.4967960830403,0.301600000000001,-0.147999999999996,978,7867,4,8390
NA,4,2.5,1808,185835,1,0,0,4,7,1974,0,7.79135704669855,0.893147180559945,11.4955351257661,0.080999999999996,0.266999999999996,1601,128458,9,5735
NA,4,2,1654,68746,1,0,0,3,8,1699,0,7.80339933974067,0.893147180559945,11.4957386135474,0.149099999999997,0.0870000000000033,1556,30328,7,7159
NA,3,2.25,1207,1053,2,0,0,3,7,990,170,7.80489448081162,0.893147180559945,11.4963894963301,0.356499999999997,-0.162999999999997,1212,1103,2,20914
NA,3,NA,864,8094,1,0,0,5,7,1036,0,7.78680353516258,0.893147180559945,11.4973243987416,0.173099999999998,-0.111999999999995,1465,7210,3,2361
NA,5,1.75,1643,4625,2,0,0,4,7,2467,0,7.76112158953024,0.893147180559945,11.4963589956617,0.461799999999997,-0.155000000000001,1875,3080,5,7920
NA,4,NA,2401,7375,2,0,0,3,10,1959,0,7.79789795052178,0.893147180559945,11.4960742778862,0.384799999999998,0.173000000000002,2117,9195,11,2370
NA,4,2.5,1417,3435,2,0,0,3,8,1467,0,7.79839932932396,0.893147180559945,11.4956063511998,0.369499999999995,0.194000000000003,1508,3314,6,4691
NA,4,2.25,NA,4315,1,0,0,5,8,1133,704,7.77814547241947,0.893147180559945,11.497334555924,0.452799999999996,-0.207999999999998,1522,3862,6,3452
NA,4,1.75,1479,8628,1,0,0,5,7,1481,0,7.78120982619635,0.893147180559945,11.4957386135474,0.1614,0.0810000000000031,1051,8614,5,4729
NA,3,2.5,1493,6686,2,0,0,3,7,1437,0,7.80638738977265,0.893147180559945,11.4956165258476,0.177099999999996,0.0139999999999958,1685,6813,7,20737
NA,3,2.25,1254,804,2,0,0,3,7,947,275,7.80290046220476,0.893147180559945,11.497334555924,0.460099999999997,-0.200000000000003,1212,1315,12,7917
NA,3,1,908,12926,1,0,0,4,5,1116,0,7.75485852104068,0.893147180559945,11.4953214190219,0.0762999999999963,-0.0570000000000022,1626,9907,1,12297
NA,2,1,814,6517,1,0,0,3,7,815,0,7.77507169950756,0.893147180559945,11.4966639604914,0.528199999999998,-0.137,834,6512,7,12871
NA,4,2.5,1986,8393,1,0,0,3,8,1363,973,7.78018941794454,0.893147180559945,11.4957182666325,0.373099999999994,-0.0120000000000005,2671,6485,8,8798
NA,2,1.5,969,872,2,0,0,3,7,840,140,7.80589000105312,0.893147180559945,11.496511489702,0.342700000000001,-0.0720000000000027,982,3070,5,20277
NA,3,2.5,1334,1098,2,0,0,3,8,1247,213,7.80539236481494,0.893147180559945,11.4965521508523,0.4148,-0.108999999999995,1548,987,8,15831
NA,3,1.5,1094,6773,1,0,0,3,7,1129,0,7.7847730776122,0.893147180559945,11.4956165258476,0.171899999999994,-0.0150000000000006,1138,6618,5,5746
NA,3,1.75,2462,14740,1,0,2,4,8,2699,0,7.77763383260273,0.893147180559945,11.49699931442,0.233499999999999,-0.137999999999991,2678,15425,3,6539
NA,3,1,1040,246041,1,0,0,3,6,1276,0,7.76112158953024,7.79789795052178,11.4956979193036,0.2303,0.153999999999996,2047,91671,11,9916
NA,4,2.25,2129,16740,1,0,0,4,8,1644,384,7.78984151218266,0.893147180559945,11.4953926596779,0.414199999999994,0.0930000000000035,2006,14513,12,13764
NA,3,1,NA,14894,1.5,0,0,3,6,1346,0,7.77198844937744,0.893147180559945,11.4970196352865,0.302699999999994,-0.129999999999995,1231,8156,6,3249
NA,4,3.5,2627,6097,2,0,0,3,9,2175,679,7.76371966841437,7.80688453121963,NA,0.385899999999999,-0.090999999999994,2007,4259,6,2782
NA,3,2.25,1647,3483,2,0,0,3,7,1942,0,7.80339933974067,0.893147180559945,11.4955045990273,0.545299999999997,0.215000000000003,1942,2520,7,21449
NA,3,1,995,7476,1,0,0,3,7,1042,0,7.78069975222456,0.893147180559945,11.4953621285896,0.385099999999994,0.0280000000000058,1380,7495,4,13858
NA,3,2.5,1984,6614,2,0,NA,3,8,1982,0,7.79839932932396,0.893147180559945,11.4962471519174,0.0641999999999996,-0.012999999999991,2152,7510,8,9727
NA,3,2,NA,5478,1,0,0,4,7,796,603,7.77814547241947,0.893147180559945,11.4966639604914,0.570299999999996,-0.143000000000001,1666,3245,5,3107
NA,4,3.25,3476,4508,2,0,0,3,9,3010,0,7.80837447438078,0.893147180559945,11.4956979193036,0.155899999999995,0.177000000000007,2777,5482,11,20028
NA,3,1,931,10765,1,0,0,3,7,849,0,7.7923661285198,0.893147180559945,11.4955961764484,0.533499999999997,-0.027000000000001,1785,9596,11,6006
NA,4,2.25,1810,8742,1,0,0,5,7,890,732,7.78273848891441,0.893147180559945,11.495870858404,0.241399999999999,0.0110000000000099,1494,10141,5,16559
NA,4,3.25,4843,43877,2,0,0,3,11,4237,0,7.7963923040642,0.893147180559945,NA,0.462399999999995,0.129000000000005,4290,43310,11,1587
NA,1,1,NA,7320,1,0,0,3,6,590,0,7.80140233458373,0.893147180559945,11.4965928103493,0.3249,-0.173000000000002,1383,7228,10,3286
NA,2,1,822,3266,1,0,0,3,7,815,0,7.77609734062311,0.893147180559945,11.4964911585068,0.383799999999994,-0.182000000000002,1863,4071,9,7491
NA,4,2.5,3066,41869,2,0,0,3,10,2690,0,7.80090245954208,0.893147180559945,NA,0.421599999999998,0.185000000000002,2563,47735,12,4419
NA,4,2.5,1956,7851,2,0,0,3,10,2125,0,7.79689443814454,0.893147180559945,11.4953723057226,0.342599999999997,0.0649999999999977,2442,7226,9,8976
NA,3,1.75,1504,6353,1,0,0,3,7,815,672,7.77712193087668,0.893147180559945,11.4966639604914,0.520099999999999,-0.149999999999991,1174,6491,10,8456
NA,3,1,1086,13699,1,0,0,3,7,1195,0,7.76786260546388,7.79387784460512,11.4970196352865,0.300799999999995,-0.131999999999991,1395,10905,3,4181
NA,2,2.25,1187,735,2,0,0,3,7,851,0,7.80589000105312,0.893147180559945,11.4955860015935,0.332099999999997,0.12700000000001,902,761,6,21537
NA,4,2.75,1863,19833,1,0,0,2,8,1357,543,7.79034694560257,0.893147180559945,11.4953621285896,0.3934,0.0460000000000065,1914,14551,3,2835
NA,4,2.25,3273,27660,2,0,0,3,10,2717,0,7.79538727885397,0.893147180559945,11.4958505141798,0.467399999999998,0.144999999999996,2535,33309,3,19103
NA,5,2.25,2192,13133,1,0,0,5,7,1172,1096,7.77967882309046,0.893147180559945,11.4953926596779,0.4007,0.0829999999999984,1904,9464,3,18801
NA,NA,2.25,1371,5123,2,0,0,3,8,1710,0,7.79488438721652,0.893147180559945,11.4956063511998,0.3688,0.183000000000007,1894,4332,2,990
NA,3,2.25,1597,2133,2,0,0,3,7,1379,0,7.80389796852188,0.893147180559945,11.4956063511998,0.3493,0.201999999999998,1379,3067,6,20563
NA,4,2.75,2410,8742,1,0,0,3,8,1685,1205,7.78222919427646,0.893147180559945,11.4964809927542,0.500399999999999,-0.0870000000000033,2186,6250,8,19143
NA,3,2.5,1546,3606,2,0,0,3,7,1670,0,7.80837447438078,0.893147180559945,11.4953315965692,0.145099999999999,-0.00900000000000034,2231,3339,10,20753
NA,NA,1,935,5205,1,0,0,3,7,1114,0,7.76268124672188,0.893147180559945,11.4963589956617,0.4666,-0.131,1780,4368,4,334
NA,4,1,1187,4380,1.5,0,0,4,7,1116,0,7.76320059235807,0.893147180559945,11.4964809927542,0.480399999999996,-0.111000000000004,1365,4138,10,18516
NA,3,1.75,1694,7652,1,0,0,4,7,1151,507,7.79034694560257,0.893147180559945,11.4955453011387,0.1066,-0.177999999999997,1913,7896,11,13839
NA,3,1,1074,5927,1,0,0,3,7,695,238,7.77455848420248,0.893147180559945,11.4965013241561,0.497299999999996,-0.188999999999993,1731,4988,12,1294
NA,3,2,1696,11667,1,0,0,3,7,1433,0,7.78528107863913,0.893147180559945,11.49564704917,0.491599999999998,0.0420000000000016,1791,14810,7,6176
NA,3,1,1298,7463,1,0,0,3,7,836,315,7.78171964012531,0.893147180559945,11.4970196352865,0.311899999999994,-0.120999999999995,1238,7137,9,2949
NA,3,2,1736,8138,1,0,0,3,8,1911,0,7.7973963202128,0.893147180559945,11.4955453011387,0.116899999999994,-0.152000000000001,2184,7709,1,18447
NA,3,2.5,1680,9012,2,0,0,3,8,1801,0,7.79689443814454,0.893147180559945,11.4955351257661,-0.00970000000000226,0.186999999999998,1865,8406,9,13123
NA,3,2,2325,253235,1,0,2,4,8,1502,988,7.78933582317062,0.893147180559945,11.4955554764077,0.352999999999994,0.313000000000002,1679,55976,3,18405
NA,3,1.75,1195,12069,1,0,0,3,8,1232,0,7.79186171488993,0.893147180559945,11.4960641078948,0.4236,0.159999999999997,1612,12462,6,10587
NA,3,2,1362,4230,1,0,0,3,8,1445,0,7.80638738977265,0.893147180559945,11.4956979193036,0.153799999999997,0.179000000000002,1709,3987,8,20386
NA,2,1,NA,4016,1,0,0,3,5,644,0,7.77507169950756,0.893147180559945,11.4965013241561,0.491899999999994,-0.170999999999992,1244,3311,3,3313
NA,3,2.25,NA,28890,1,0,0,4,8,1070,323,7.79034694560257,0.893147180559945,11.4955860015935,0.268799999999999,0.186999999999998,2149,26691,5,3175
NA,NA,2,1128,8237,1,0,0,3,7,1286,0,7.78375630070711,0.893147180559945,11.4973243987416,0.170199999999994,-0.11699999999999,1242,6135,6,921
NA,2,1.5,863,1344,2,0,0,3,7,705,0,7.80389796852188,0.893147180559945,11.4965521508523,0.403199999999998,-0.108000000000004,1080,1644,5,19675
NA,NA,1,1300,2668,1,0,0,3,7,603,557,7.77763383260273,0.893147180559945,11.496511489702,0.340499999999999,-0.0699999999999932,1221,5877,4,254
NA,2,2,1300,7659,1,0,0,2,7,1039,0,7.77814547241947,0.893147180559945,11.496816408037,0.235099999999996,-0.134999999999991,1030,10691,11,11665
NA,3,1.75,1136,8749,1,0,0,2,7,926,135,7.77712193087668,0.893147180559945,11.4963894963301,0.341699999999996,-0.156999999999996,1285,8223,8,5987
NA,4,2.5,3110,13427,2,0,0,3,10,3248,0,7.80090245954208,0.893147180559945,11.4960742778862,0.3996,0.179000000000002,3443,13990,12,5441
NA,4,1.75,1409,11112,1,0,0,4,8,1685,0,7.78832367733522,0.893147180559945,11.495881030361,0.3172,0.0300000000000011,1883,10223,2,4494
NA,3,1.75,1231,756,2,0,0,3,8,837,429,7.80837447438078,0.893147180559945,11.4967757576305,0.391999999999996,-0.0930000000000035,1285,2534,9,21242
NA,3,2,1109,8886,1,0,0,3,7,885,197,7.79890045687141,0.893147180559945,11.4957691331435,0.245999999999995,0.424000000000007,1028,8253,6,14562
NA,2,2,1344,4893,1.5,0,0,5,8,1722,0,7.75328660560042,0.893147180559945,11.4963589956617,0.488599999999998,-0.147999999999996,1567,3819,12,18537
NA,3,2.75,1812,9312,1,0,4,4,9,1747,535,7.78680353516258,0.893147180559945,NA,0.364799999999995,0.0439999999999969,2972,6846,9,15432
NA,4,2.5,2908,8703,2,0,0,3,10,2931,0,7.80389796852188,0.893147180559945,11.4956165258476,0.183799999999998,0.00500000000000966,2931,8681,9,21123
NA,NA,2.25,1660,4850,NA,0,4,4,7,1508,468,7.77147364885127,0.893147180559945,11.4964911585068,0.372999999999998,-0.209000000000003,2100,3835,7,583
NA,4,2,1995,2322,1.5,0,0,5,7,1462,450,7.76008046502183,0.893147180559945,11.4963589956617,0.451499999999996,-0.146000000000001,1179,2547,10,1561
NA,3,3.25,1114,1040,2,0,0,3,8,886,193,7.80240133566582,0.893147180559945,11.4966639604914,0.511399999999995,-0.155999999999992,1462,1374,11,2687
NA,3,2.75,2329,31402,3,0,2,3,8,2728,0,7.79438124255182,0.893147180559945,11.4957386135474,0.168899999999994,0.0370000000000061,2296,13006,8,7436
NA,2,2.5,1328,1170,2,0,0,3,7,1249,0,7.79488438721652,0.893147180559945,11.4953417740129,0.1081,-0.128999999999991,1249,1961,2,11700
NA,3,1.75,1048,10401,1,0,0,4,7,1242,0,7.78578882173203,0.893147180559945,11.495911545611,0.275499999999994,0.0550000000000068,1398,8085,5,6602
NA,3,1.5,1272,4914,1,0,0,3,7,1559,0,7.77814547241947,0.893147180559945,11.4964809927542,0.497799999999998,-0.116,1328,4815,7,7508
NA,3,3.25,1853,1996,2,0,1,5,7,1229,618,7.76268124672188,0.893147180559945,11.4966944518598,0.342399999999998,-0.191000000000003,1350,3914,4,4794
NA,4,3,2238,6388,2,0,0,3,8,2485,0,7.80240133566582,0.893147180559945,11.4956979193036,0.153799999999997,0.186999999999998,3204,6269,8,7244
NA,2,1,1008,8975,1,0,NA,4,7,1210,0,7.77507169950756,0.893147180559945,11.4966639604914,0.528399999999998,-0.138999999999996,1094,5482,4,9707
NA,6,4.5,2640,9561,1,0,0,3,8,1714,752,7.78018941794454,0.893147180559945,11.4956267003919,0.204499999999996,0.00300000000000011,1654,7845,7,8915
NA,3,2.5,2827,8224,2,0,0,3,9,2640,0,7.80787807327851,0.893147180559945,11.495911545611,0.285499999999999,0.0510000000000019,2649,7741,9,21193
NA,3,2.5,1810,3837,2,0,0,3,8,1690,0,7.80589000105312,0.893147180559945,11.4955045990273,0.534399999999998,0.234999999999999,2341,4300,10,15731
NA,5,2,2296,7190,1,0,0,4,7,1119,1108,7.78018941794454,0.893147180559945,11.4953926596779,0.411199999999994,0.0739999999999981,1461,7632,1,4332
NA,4,2.5,1616,3755,2,0,0,3,8,1552,0,7.80489448081162,0.893147180559945,11.495870858404,0.253999999999998,0.0100000000000051,1552,3704,6,7303
NA,4,2.25,1128,21939,1,0,0,3,8,942,300,7.78832367733522,0.893147180559945,11.495881030361,0.3123,0.00300000000000011,1822,7462,4,17686
NA,3,2.25,1278,1220,2,0,0,3,8,946,359,7.80738142563979,0.893147180559945,11.4964911585068,0.377399999999994,-0.212000000000003,1523,3306,9,20741
NA,2,1,791,6105,1,0,0,3,5,683,0,7.76734567601324,0.893147180559945,11.4956165258476,0.178799999999995,-0.0240000000000009,1042,7929,12,8122
NA,4,NA,3013,10850,2,0,0,3,9,2428,0,7.79034694560257,0.893147180559945,11.4953824827521,0.4133,0.0480000000000018,2380,9477,3,2475
NA,3,1.75,1820,3085,1,0,0,4,7,856,889,7.76320059235807,0.893147180559945,11.4963589956617,0.454599999999999,-0.137,1458,3355,4,9388
