"price","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","car_id"
3697.72,4,2.5,2281,30666,2,0,0,3,9,2534,0,7.79789795052178,0.893147180559945,11.4957386135474,0.133299999999998,0.126000000000005,2534,30030,7,15358
3876,4,2.5,1756,3747,2,0,0,3,7,1501,0,7.80638738977265,0.893147180559945,11.4958505141798,0.486599999999996,0.186999999999998,1419,3435,8,20576
10063.77,4,3.25,3564,17387,1,0,2,4,9,1806,1529,7.79034694560257,0.893147180559945,NA,0.357199999999999,0.0529999999999973,2363,19594,12,15523
4659.5,3,1.75,1452,14809,1,0,0,3,7,1547,0,7.78018941794454,0.893147180559945,11.49564704917,0.479999999999997,0.0349999999999966,1737,9668,7,3781
1495.56,3,1.5,1008,6034,1,0,0,4,7,928,0,7.78018941794454,0.893147180559945,11.4953315965692,0.113699999999994,-0.0120000000000005,1075,7070,5,6853
14469.87,5,3.5,3090,4433,2,0,0,3,9,1970,983,7.80539236481494,0.893147180559945,NA,0.436399999999999,-0.162999999999997,1117,3161,3,19467
4985.86,3,2.5,2035,30170,2,0,0,3,8,1914,0,7.79839932932396,0.893147180559945,11.4955860015935,0.259399999999999,0.213999999999999,2149,35226,4,8095
2984.05,3,1,1342,4441,1,0,0,3,6,847,431,7.77250298502038,0.893147180559945,11.4966639604914,0.504099999999994,-0.140000000000001,883,4772,7,2624
5873.17,4,2.75,2454,5525,2,0,0,4,8,1934,545,7.75538194424027,0.893147180559945,11.4964911585068,0.385999999999996,-0.182999999999993,1888,4908,7,20584
2357.36,3,1.75,1354,3585,1,0,0,3,7,1115,0,7.79538727885397,0.893147180559945,11.495870858404,0.271999999999998,0.00800000000000978,1222,4226,4,4066
2036.91,3,1,1062,7687,1.5,0,0,3,7,1302,0,7.77814547241947,0.893147180559945,11.4972228212429,0.232299999999995,-0.0919999999999987,1263,5892,3,13291
1588.77,3,1,983,8605,1,0,0,4,6,998,0,7.78171964012531,0.893147180559945,11.4955453011387,0.128299999999996,-0.137,998,7988,3,2543
1780.33,2,NA,535,3825,1,0,0,3,6,552,0,7.77250298502038,0.893147180559945,11.4963894963301,0.329999999999998,-0.150999999999996,717,3594,9,2133
6299.12,5,2.5,2675,8605,1,0,0,3,8,1222,1337,7.78426481838906,0.893147180559945,11.4953519513531,0.424899999999994,-0.00600000000000023,2192,10356,5,6074
3717.77,3,2.75,1850,3772,2,0,0,3,8,2221,0,7.80339933974067,0.893147180559945,11.4954231898341,0.576,0.0310000000000059,2231,3363,8,8751
2717.64,3,2.5,2246,3772,2,0,0,3,8,2196,0,7.80738142563979,0.893147180559945,11.4953214190219,0.105399999999996,-0.0759999999999934,2524,4286,4,20124
4327.27,4,2.25,2021,19077,1,0,0,4,9,1766,564,7.78984151218266,0.893147180559945,11.4956572234037,0.504099999999994,-0.0409999999999968,2391,15502,3,14744
8237.16,NA,2.5,2250,48652,1.5,0,0,3,10,2485,0,7.79789795052178,0.893147180559945,NA,0.541799999999995,0.161000000000001,3307,33166,8,902
3732.93,3,2.25,1307,8863,1,0,0,3,7,943,436,7.78933582317062,0.893147180559945,11.4968875422725,0.574199999999998,-0.0870000000000033,1655,8023,4,5896
3735.2,3,2.5,2044,4755,2,0,0,3,8,2712,0,7.80190195987517,0.893147180559945,11.4959725733176,0.3322,0.332000000000008,2289,4079,3,11478
3533.15,3,1.75,1431,8880,1,0,0,5,6,833,716,7.77353126274595,0.893147180559945,11.4965013241561,0.496599999999994,-0.174999999999997,1140,7628,3,13886
5329.47,4,3.5,3017,6933,2,0,2,3,8,2138,1012,7.80090245954208,0.893147180559945,11.4956572234037,0.508199999999995,-0.0210000000000008,2571,6502,10,16957
4713.3,NA,1,1321,34360,1,0,0,1,5,917,581,7.76734567601324,0.893147180559945,11.4958403419124,0.4621,0.0679999999999978,2130,9124,5,37
6663.62,3,2.5,2427,7377,2,0,0,3,10,2157,0,7.79689443814454,0.893147180559945,11.4960641078948,0.424899999999994,0.176000000000002,2264,7452,8,6673
6189.79,4,2.5,2599,9423,2,0,0,4,9,3344,0,7.7973963202128,0.893147180559945,11.4956063511998,0.369899999999994,0.207000000000008,2304,6405,1,14535
3162.47,5,2.5,1787,4045,2,0,0,3,7,1782,0,7.80090245954208,0.893147180559945,11.4956979193036,0.1539,0.176000000000002,1731,4057,10,2594
7025.75,5,2,1831,6207,1,0,0,3,7,1339,694,7.76579328242851,7.78426481838906,11.496379329544,0.4666,-0.102999999999994,1475,3132,7,14148
7793.65,3,3.25,2695,6786,2,0,0,3,9,2637,0,7.80190195987517,0.893147180559945,11.4960641078948,0.432099999999998,0.13600000000001,2783,6992,6,4444
4567.83,3,2.5,2256,10639,2,0,0,3,10,2622,0,7.79538727885397,0.893147180559945,11.4960641078948,0.430999999999997,0.158000000000001,2737,9035,9,16190
6558.27,2,2,1616,6246,1.5,0,0,5,7,1507,0,7.75851674304564,0.893147180559945,11.4963589956617,0.4512,-0.137999999999991,1552,4466,10,13792
4953.95,4,2.5,2244,4306,2,0,0,3,8,2268,0,7.80240133566582,0.893147180559945,11.4960641078948,0.406299999999995,0.180000000000007,2323,4062,7,14237
8778.86,4,2.5,2745,19101,2,0,3,3,9,2773,0,7.80140233458373,0.893147180559945,NA,0.314999999999998,0.0829999999999984,3240,25181,5,6971
12006.46,5,3,2050,7463,2,0,0,3,9,2448,268,7.76216163122565,0.893147180559945,NA,0.457899999999995,-0.0769999999999982,2886,3623,6,6110
2689.06,3,1.75,1509,7619,1,0,0,3,7,1201,0,7.79387784460512,0.893147180559945,11.495881030361,0.3155,0.0110000000000099,1275,9098,8,4331
4142.13,3,2,1678,2449,3,0,0,3,8,1813,0,7.80489448081162,0.893147180559945,11.4966944518598,0.352399999999996,-0.182000000000002,1319,2266,6,21439
5046.52,3,1.75,2409,7821,1,0,0,5,8,1442,980,7.78832367733522,0.893147180559945,11.4955860015935,0.331599999999995,0.144000000000005,2376,12834,7,12304
2290.01,4,2,1735,7648,1,0,0,4,6,1716,0,7.77301725605255,0.893147180559945,11.49699931442,0.2791,-0.146999999999991,1245,7734,2,14239
4407.88,4,1.75,1455,4030,1.5,0,0,4,7,1015,585,7.77301725605255,0.893147180559945,11.4965928103493,0.327500000000001,-0.179999999999993,1058,3626,5,14343
21766.13,5,3.25,4822,11218,2,0,0,4,11,3665,1270,7.75851674304564,0.893147180559945,NA,0.378599999999999,-0.0870000000000033,3957,6906,12,4033
8524.17,4,1.5,1733,4987,1,0,0,3,7,1136,297,7.78528107863913,0.893147180559945,NA,0.527299999999997,-0.150999999999996,652,8301,4,9106
2872.15,3,1.75,1407,7959,1,0,0,3,7,1194,0,7.79488438721652,0.893147180559945,11.4957691331435,0.248699999999999,0.427000000000007,1212,9902,5,18043
2074.59,3,2,NA,3287,1,0,0,3,6,1004,0,7.8004023345004,0.893147180559945,11.4972228212429,0.240099999999998,-0.0789999999999935,1036,8675,10,3438
3142.8,3,2.25,1226,920,3,0,0,3,8,1228,0,7.80389796852188,0.893147180559945,11.4963589956617,0.491399999999999,-0.143000000000001,1084,1078,5,20971
2986.82,4,2.5,1934,7195,2,0,0,3,8,2277,0,7.79839932932396,0.893147180559945,11.4956267003919,0.211099999999995,0,2130,6298,7,16964
3514.5,3,1.75,1629,6808,1,0,0,4,7,1056,407,7.78731050602262,0.893147180559945,11.4956572234037,0.5167,0.0300000000000011,1278,7879,2,1853
7317.04,3,2,1597,13797,1,0,0,4,7,1953,0,7.79438124255182,0.893147180559945,11.4953519513531,0.3825,0.0110000000000099,2789,12545,7,8729
6523.4,3,1.75,1209,14014,1,0,0,4,7,1253,0,7.77967882309046,0.893147180559945,11.49564704917,0.491899999999994,-0.0099999999999909,1991,7597,10,16480
2158.21,2,1,NA,8647,1,0,0,3,6,739,0,7.77198844937744,0.893147180559945,11.4965928103493,0.316499999999998,-0.171999999999997,816,6856,1,3020
4212.23,4,1.5,1506,2877,1.5,0,0,3,8,1498,0,7.76527528189893,0.893147180559945,11.4965928103493,0.344499999999996,-0.174999999999997,1223,1416,12,4937
4215.47,NA,2.5,1195,1375,2,0,0,3,8,860,350,7.80339933974067,0.893147180559945,11.4964504948763,0.419199999999996,-0.100999999999999,1225,1312,5,496
3249.75,4,1.75,1245,8526,2,0,0,4,7,1712,0,7.78120982619635,0.893147180559945,11.4966639604914,0.5456,-0.135999999999996,1852,6264,7,11623
3603.19,3,2.5,1512,15059,1,0,0,4,8,1023,523,7.7923661285198,0.893147180559945,11.4956368748327,0.1631,-0.070999999999998,1911,13690,8,14240
5870.58,4,2.5,1570,3462,1.5,0,0,3,7,1055,582,7.76475701290573,7.80887062919126,11.4965013241561,0.488599999999998,-0.158999999999992,1262,3241,4,17450
5198.61,4,2.5,2122,50664,2,0,0,3,9,2241,0,7.79839932932396,0.893147180559945,11.4958505141798,0.432299999999998,0.215000000000003,2497,33622,6,5271
3392.38,4,2,2192,40228,1.5,0,0,3,7,1669,0,7.77558465155779,0.893147180559945,11.4957691331435,0.264599999999994,0.441000000000003,1330,37864,6,3626
3974.43,4,2.5,2561,9884,2,0,0,3,8,2214,0,7.80539236481494,0.893147180559945,11.4953417740129,0.0808999999999997,-0.0960000000000036,2093,5976,12,2523
2504.56,2,1,1161,41080,1,0,0,4,6,1347,0,7.78120982619635,0.893147180559945,11.4960234268949,0.265999999999998,-0.251999999999995,1948,88277,11,12094
4470.02,3,2.25,1818,7950,2,0,0,3,8,1743,0,7.79287028784482,0.893147180559945,11.4958403419124,0.521299999999997,0.0900000000000034,1699,8159,1,12275
2509.65,3,2.5,1687,3049,2,0,0,3,8,1276,0,7.80439634879634,0.893147180559945,11.495870858404,0.249699999999997,0.0120000000000005,1276,3194,1,20518
9465.61,5,3.25,3532,33106,2,0,2,3,12,3650,425,7.7963923040642,0.893147180559945,NA,0.552199999999999,0.0700000000000074,4149,47799,5,18783
10115.13,4,2.25,3879,5371,2,0,0,4,10,1773,1345,7.76475701290573,0.893147180559945,NA,0.442399999999999,-0.206999999999994,1975,6917,5,10512
4397.77,4,3,2361,16362,2,0,0,3,9,2701,0,7.79890045687141,0.893147180559945,11.4959013739644,0.261899999999997,0.0460000000000065,2675,11186,10,10291
4636.97,NA,1,1090,4474,1.5,0,0,3,7,993,0,7.77455848420248,0.893147180559945,11.4963996630129,0.454999999999998,-0.158999999999992,1270,4911,4,152
1528.9,2,1,1141,7196,1,0,0,4,6,887,0,7.78120982619635,0.893147180559945,11.4955453011387,0.128,-0.140999999999991,664,9499,2,6699
3291.96,4,1.75,1782,14790,1,0,0,3,8,902,891,7.78832367733522,0.893147180559945,11.4960437676017,0.5578,0.106000000000009,1804,13888,8,12267
2090.7,1,1,682,1499,1,0,4,1,6,622,0,7.75538194424027,7.79789795052178,11.4964911585068,0.383199999999995,-0.198999999999998,924,3632,1,1735
5014.76,3,2,2585,15998,1,0,3,3,8,1950,463,7.80339933974067,0.893147180559945,11.4955453011387,0.137799999999999,-0.147999999999996,2383,16541,9,17556
7498.82,2,1,1394,6701,1,0,4,3,7,1369,0,7.76268124672188,0.893147180559945,11.4964199960683,0.43,-0.149000000000001,2256,5864,8,18408
1760.61,3,1,1257,7027,1,0,NA,3,6,920,0,7.78324752430336,0.893147180559945,11.4953417740129,0.126199999999997,-0.134,884,8596,1,9729
8019.09,2,3.25,2831,344755,1,0,0,3,9,2082,951,7.8004023345004,0.893147180559945,11.4955554764077,0.344799999999999,0.269999999999996,2802,172690,1,5229
3461.67,3,2.25,1370,4028,2,0,0,3,7,1322,0,7.80589000105312,0.893147180559945,11.4955961764484,0.560699999999997,-0.0330000000000013,1553,4292,3,21062
3443.73,3,1.75,1316,6963,1,0,0,3,8,1190,0,7.79034694560257,0.893147180559945,11.4959013739644,0.2425,0.0670000000000073,1821,7185,2,1512
2798.49,3,3.5,1190,955,2,0,2,3,8,883,231,7.80240133566582,0.893147180559945,11.4966639604914,0.510999999999996,-0.155999999999992,1349,1224,4,11475
4939.76,3,2.5,1371,1600,2,0,0,3,8,1171,263,7.80489448081162,0.893147180559945,11.4965013241561,0.478099999999998,-0.174999999999997,1448,1317,6,16443
2328.12,4,2.5,1941,5362,2,0,0,3,8,1797,0,7.79789795052178,0.893147180559945,11.4962471519174,0.126199999999997,0.0259999999999962,1685,5792,9,7468
2260.89,3,1.75,1376,14096,1,0,0,4,7,1093,436,7.79034694560257,0.893147180559945,11.4962471519174,0.117399999999996,0.019999999999996,1501,7177,9,19365
4731.22,3,2,2263,166050,1.5,0,0,3,8,1926,0,7.80389796852188,0.893147180559945,11.4954130132189,0.166599999999995,0.222000000000008,2531,198409,7,3672
5828.77,5,2.25,2094,3843,1,0,2,3,8,1093,875,7.78069975222456,0.893147180559945,11.497334555924,0.458599999999997,-0.194999999999993,1613,4915,12,9070
10318.85,4,3.25,3358,12313,1,0,0,3,10,2039,1562,7.79538727885397,0.893147180559945,NA,0.5214,0.144000000000005,4291,13715,5,13204
3268.43,4,2.25,2060,21406,1,0,0,4,7,1732,654,7.78222919427646,0.893147180559945,11.4953214190219,0.120699999999999,-0.0660000000000025,1592,17377,1,4940
5504.92,3,1.75,2549,7720,1,0,0,3,7,1184,1274,7.77558465155779,0.893147180559945,11.4971110740759,0.521899999999995,-0.158000000000001,1818,8308,4,4148
1310.55,1,1,698,5613,1,0,0,4,4,595,0,7.76371966841437,0.893147180559945,11.495870858404,0.266999999999996,-0.0150000000000006,1458,7614,11,1067
3277.97,5,3.25,2383,3476,2,0,0,3,8,1985,484,7.80389796852188,0.893147180559945,11.496511489702,0.334999999999994,-0.0840000000000032,1670,2846,1,20720
2574.13,4,2.5,1559,5174,2,0,0,3,7,2082,0,7.80489448081162,0.893147180559945,11.4956267003919,0.198599999999999,0.034000000000006,2082,3905,7,19841
13418.16,3,2.5,2263,3879,2,0,0,3,11,1994,0,7.79337419312129,0.893147180559945,NA,0.429499999999997,-0.11999999999999,1218,4402,4,13549
1801.6,3,2,970,9747,1,0,0,3,7,1350,0,7.77455848420248,0.893147180559945,11.4970196352865,0.281099999999995,-0.125,1727,5490,10,12048
5341.87,3,2.75,2927,13410,2,0,1,3,10,2701,0,7.8004023345004,0.893147180559945,11.4955453011387,0.1357,-0.150999999999996,2415,14535,2,8828
4781.29,3,1,1157,8130,2,0,0,4,7,1063,0,7.76060116276856,0.893147180559945,11.49564704917,0.4773,0.0220000000000056,1485,7182,11,12092
1891.01,4,NA,1600,20396,1.5,0,0,3,6,1368,0,7.77455848420248,0.893147180559945,11.4953214190219,0.0750999999999991,-0.0519999999999925,1079,9537,9,2407
5780.14,4,2.5,1872,4311,2,0,0,3,9,1884,0,7.80339933974067,0.893147180559945,11.4958403419124,0.5047,0.0720000000000027,2234,4285,11,7655
5245.12,3,2.75,1572,193991,2,0,0,3,8,1705,0,7.7999019592085,0.893147180559945,11.4960234268949,0.237699999999997,-0.263999999999996,1425,14590,8,10432
6695.88,4,2.5,3181,8015,2,0,0,3,9,2485,0,7.80290046220476,0.893147180559945,11.4960641078948,0.429199999999994,0.176000000000002,2485,9219,8,2920
2450.11,3,1.75,1374,6495,1,0,0,3,8,1316,0,7.79387784460512,0.893147180559945,11.4962471519174,0.0645999999999987,-0.0189999999999912,1888,6783,2,7182
17666.53,3,3.75,6024,32262,2,0,0,3,11,3643,1588,7.79689443814454,0.893147180559945,NA,0.405499999999996,-0.0099999999999909,3315,12321,8,15568
4006.09,3,1.5,1298,7974,1,0,0,4,8,1383,0,7.7847730776122,0.893147180559945,11.495881030361,0.338899999999995,0.027000000000001,2054,7485,1,18236
5190.56,3,2.5,1592,7591,2,0,0,3,8,1979,0,7.79488438721652,0.893147180559945,11.4955860015935,0.363999999999997,0.109000000000009,2009,6924,10,7535
3579.88,3,2.25,949,1511,3,0,0,3,8,1106,0,7.80489448081162,0.893147180559945,11.4963589956617,0.494699999999995,-0.141999999999996,1106,1036,10,20860
1846,1,0.75,587,8684,1,0,0,3,5,615,0,7.77455848420248,0.893147180559945,11.4964809927542,0.496399999999994,-0.105999999999995,1429,5716,11,1976
8351.78,4,2.75,3104,118824,2,0,0,3,10,2894,0,7.7963923040642,0.893147180559945,NA,0.481299999999997,0.152000000000001,2443,45440,11,5124
5586.04,4,1.75,2094,3457,1.5,0,0,5,7,1381,744,7.76371966841437,0.893147180559945,11.4964809927542,0.4754,-0.0999999999999943,1738,3380,12,10035
2021.39,3,2.5,1624,8129,2,0,0,4,7,1767,0,7.7973963202128,0.893147180559945,11.4956979193036,0.151599999999995,0.143000000000001,1546,6357,5,17699
4004.37,4,1.75,1739,15775,2,0,0,3,8,1767,0,7.79186171488993,0.893147180559945,11.4954231898341,0.560299999999998,0.0310000000000059,1628,7843,11,11521
4224.09,4,2.5,3187,5054,2,0,0,3,9,2868,0,7.80837447438078,0.893147180559945,11.4962471519174,0.141299999999994,0.0220000000000056,2650,5768,10,21428
3369.85,4,1.75,1271,8382,1,0,0,5,7,1337,0,7.7847730776122,0.893147180559945,11.495881030361,0.3382,0.027000000000001,1976,7969,4,10516
6893.53,2,2.5,1201,1979,2,0,0,3,8,1300,0,7.80090245954208,0.893147180559945,11.4963488285654,0.442299999999996,-0.128999999999991,1835,1848,1,4228
5142.77,3,2.5,1808,8284,1.5,0,0,3,8,1370,0,7.80290046220476,0.893147180559945,11.4960641078948,0.421299999999995,0.13600000000001,1599,10934,11,10853
5866.96,3,2.5,1496,3721,1.5,0,1,4,8,1397,0,7.76475701290573,0.893147180559945,11.4964911585068,0.384099999999997,-0.182999999999993,1769,6374,5,5456
4409.96,2,1,1131,2563,1,0,0,3,7,786,278,7.76371966841437,0.893147180559945,11.4965013241561,0.482299999999995,-0.164999999999992,1085,2781,6,8117
3706.19,3,1.75,1606,7477,1,0,0,4,7,1270,506,7.78933582317062,0.893147180559945,11.4956572234037,0.529899999999998,0.00800000000000978,1495,6707,11,1095
6666.74,4,2.5,3193,30720,2,0,0,3,9,3455,0,7.79538727885397,0.893147180559945,11.4960946175588,0.5745,0.112000000000009,2970,42870,6,8940
2636.04,4,2.75,1717,9789,1,0,0,4,6,2214,0,7.77558465155779,0.893147180559945,11.4967960830403,0.285399999999996,-0.143000000000001,1547,7589,9,10040
5782.54,3,2.5,1771,11119,1,0,0,4,9,1882,0,7.78933582317062,0.893147180559945,11.4958403419124,0.431999999999995,0.108000000000004,2245,10825,12,6793
4409.17,3,1,908,99860,1.5,0,0,5,5,1394,0,7.76837926783652,0.893147180559945,11.4960234268949,0.164999999999999,-0.262,1594,35832,4,14676
2843.96,2,2,1197,4976,1,0,0,3,7,1363,0,7.80339933974067,0.893147180559945,11.4956979193036,0.154299999999999,0.177999999999997,2054,4121,12,8248
6079.36,4,2.5,2918,5636,2,0,0,3,9,2969,0,7.80389796852188,0.893147180559945,11.4958403419124,0.508199999999995,0.0990000000000038,2969,6108,8,5433
5771.73,3,1,1381,5139,2,0,0,4,6,1006,0,7.75066124310534,0.893147180559945,11.4967757576305,0.392399999999995,-0.102000000000004,1171,7051,7,2930
1967.49,3,1.75,1303,11910,1,0,0,4,7,1307,0,7.79186171488993,0.893147180559945,11.4953214190219,0.0597999999999956,-0.0810000000000031,1224,7916,3,7905
3211.97,4,2,1750,11566,1,0,0,4,7,945,807,7.78984151218266,0.893147180559945,11.4953214190219,0.0701999999999998,-0.0900000000000034,1730,11537,5,8879
2763.02,2,1,1879,13381,1,0,0,3,7,1538,603,7.78069975222456,0.893147180559945,11.4973243987416,0.175699999999999,-0.102999999999994,1871,6420,3,14473
4131.98,3,1.75,1910,5590,1,0,0,5,7,1140,830,7.77712193087668,0.893147180559945,11.4964098295923,0.358499999999999,-0.11699999999999,1468,5190,6,16429
5021.36,2,1.75,1274,4734,1,0,0,3,7,1009,456,7.76268124672188,7.80738142563979,11.4964911585068,0.3703,-0.185000000000002,1456,3934,8,1916
2969.19,NA,1.75,1514,34265,NA,0,0,4,7,1909,0,7.78426481838906,0.893147180559945,11.4955351257661,-0.0197000000000003,0.225999999999999,2150,36224,10,592
3819.5,4,1.75,1468,4414,1,0,0,5,6,664,734,7.77250298502038,0.893147180559945,11.4965928103493,0.335899999999995,-0.171999999999997,931,4880,6,14571
6371,NA,2.25,1823,8813,2,0,0,4,8,1800,291,7.78984151218266,0.893147180559945,11.49564704917,0.491599999999998,0.0120000000000005,2142,8533,3,899
5207.22,4,3,2955,57054,1.5,0,0,3,7,2983,0,7.79085212368858,0.893147180559945,11.4960946175588,0.550899999999999,0.144000000000005,2920,66319,12,5523
3708.85,4,2.5,3592,14911,1.5,0,0,5,7,2071,1152,7.76164174558878,7.77967882309046,11.4966639604914,0.5563,-0.137999999999991,1494,9656,5,11308
2798.42,4,2.5,1884,4864,1.5,0,0,3,7,1230,754,7.79689443814454,0.893147180559945,11.4963894963301,0.333799999999997,-0.159999999999997,1831,4470,10,18151
3912.2,3,2.25,2818,29415,2,0,0,3,9,2329,0,7.79387784460512,0.893147180559945,11.4957386135474,0.1507,0.111000000000004,2329,37301,3,11583
3202.62,3,1,1309,16555,1.5,0,0,4,5,1040,0,7.77353126274595,0.893147180559945,11.4956368748327,0.202299999999994,-0.0729999999999933,1040,36843,11,4334
8353.64,4,2.5,3586,12302,2,0,0,5,9,2739,724,7.78984151218266,0.893147180559945,NA,0.353999999999999,0.0400000000000063,2791,12003,6,8944
4041.2,3,2.5,1338,2925,2,0,0,3,8,1813,0,7.80090245954208,0.893147180559945,11.4960641078948,0.401799999999994,0.179000000000002,1813,2158,4,8392
4700.01,NA,2.75,3345,6414,1,0,0,4,8,1881,1574,7.79034694560257,0.893147180559945,11.4955961764484,0.567899999999995,-0.0609999999999928,2489,7083,3,643
3021.68,5,2.5,1891,6613,2,0,0,4,7,1514,0,7.79839932932396,0.893147180559945,11.4955351257661,-0.00560000000000116,0.186999999999998,1514,8122,5,8190
3701.86,3,2.25,1686,7035,2,0,0,3,7,1525,0,7.78984151218266,0.893147180559945,11.4956572234037,0.516599999999997,-0.0360000000000014,1422,7776,5,9942
4179.57,3,2,NA,4963,1.5,0,0,5,7,1644,0,7.75381085200823,0.893147180559945,11.4965013241561,0.4801,-0.179999999999993,1644,4266,12,3427
4076.88,3,2.5,2577,7493,2,0,0,3,9,1846,0,7.79588991771854,0.893147180559945,11.4956267003919,0.218799999999995,-0.012999999999991,1860,10105,6,17179
7076.85,3,1.75,1983,4513,1.5,0,0,4,8,1651,0,7.76268124672188,0.893147180559945,11.4967757576305,0.377599999999994,-0.0889999999999986,1825,5715,7,12744
6491.98,3,2.5,2454,8114,2,0,0,3,10,2878,0,7.79839932932396,0.893147180559945,11.495911545611,0.327500000000001,0.0520000000000067,3091,10228,11,11418
2264.59,NA,2,1202,12006,1,0,0,3,7,1554,0,7.80290046220476,0.893147180559945,11.4953214190219,0.0638999999999967,-0.0519999999999925,1629,7891,7,323
3438.59,3,2,2353,16623,1,0,0,3,8,2180,0,7.77712193087668,7.79890045687141,11.49699931442,0.251899999999999,-0.162999999999997,1513,14691,11,11084
5732.54,2,1,1650,5976,1,0,0,4,7,1066,825,7.7740450053722,0.893147180559945,11.497334555924,0.451,-0.198999999999998,1554,4626,5,10370
2408.48,2,1,750,8691,1,0,0,3,5,879,0,7.76216163122565,0.893147180559945,11.4959725733176,0.326,0.390000000000001,1246,7420,10,6720
12689.4,2,2.5,3158,8674,2,0,4,5,10,2408,566,7.79387784460512,0.893147180559945,NA,0.361699999999999,0.0420000000000016,3469,9383,3,18993
4197.62,3,2.5,2079,12088,2,0,2,3,9,1863,0,7.79789795052178,0.893147180559945,11.4957386135474,0.180299999999995,0.0529999999999973,1926,8596,10,10710
4543.31,3,1.75,1207,6703,1,0,0,5,7,1406,0,7.78731050602262,0.893147180559945,11.4956572234037,0.527099999999997,0.00400000000000489,1455,6087,8,4726
4473.89,5,3,3277,5754,2,0,0,3,8,3022,0,7.80339933974067,0.893147180559945,11.4956979193036,0.152099999999997,0.188000000000002,3105,6466,6,10116
6868.94,4,2.5,2294,7337,2,0,0,3,9,2273,0,7.8004023345004,0.893147180559945,11.4958403419124,0.479099999999995,0.0510000000000019,2273,7129,6,2537
8375.87,NA,2.25,2235,7871,2,0,0,4,8,2156,0,7.78832367733522,0.893147180559945,NA,0.4495,0.00200000000000955,2156,8841,8,970
4976.66,4,1.75,1853,2447,1.5,0,0,4,7,1223,529,7.75590509361135,0.893147180559945,11.4963589956617,0.472099999999998,-0.128999999999991,1378,3529,8,18620
3227.41,3,2.5,1767,3904,2,0,0,3,8,1823,0,7.80787807327851,0.893147180559945,11.4962471519174,0.058099999999996,0,1634,3783,5,19862
6990.6,3,2.5,1696,10575,1,0,0,5,8,1043,831,7.78933582317062,0.893147180559945,11.4953723057226,0.362699999999997,0.0630000000000024,2671,7285,3,7279
6506.63,4,2.5,2631,17912,2,0,0,3,10,1743,790,7.79085212368858,0.893147180559945,11.4953519513531,0.446199999999997,0.00900000000000034,2492,12765,5,15933
2997.7,4,NA,2311,22203,2,0,0,3,7,2274,0,7.78832367733522,0.893147180559945,11.4956267003919,0.193899999999999,0.0229999999999961,2382,22561,9,2042
6942.86,4,1.75,1539,7559,1,0,0,3,8,1052,348,7.7847730776122,0.893147180559945,11.4953926596779,0.4208,0.100999999999999,1566,8335,9,12753
6523.14,4,2.25,2307,9284,1,0,0,3,8,1339,968,7.79085212368858,0.893147180559945,11.4960742778862,0.384699999999995,0.125,2432,10944,10,16636
2351.75,2,1,805,3268,1,0,0,3,6,784,0,7.7595594960077,0.893147180559945,11.496511489702,0.355399999999996,-0.0669999999999931,989,3356,9,11869
1886.04,4,1.5,1126,6233,1,0,0,3,7,710,386,7.78629630715272,0.893147180559945,11.4953214190219,0.134399999999999,-0.0799999999999983,1080,6495,3,12412
3704.69,3,2.5,1081,960,2,0,0,3,8,821,122,7.80439634879634,0.893147180559945,11.4963996630129,0.468399999999995,-0.164999999999992,1166,1541,12,20111
2679.48,3,1,925,5135,1,0,0,3,6,1038,86,7.77455848420248,0.893147180559945,11.4965928103493,0.3187,-0.176999999999992,1198,1036,10,18420
3982.18,4,2,1475,3021,1,NA,0,3,7,685,659,7.75328660560042,0.893147180559945,11.4965521508523,0.408799999999999,-0.0930000000000035,1288,3645,1,8602
2206.6,NA,1,1186,6755,1,0,0,4,7,1032,0,7.78578882173203,0.893147180559945,11.4953417740129,0.143699999999995,-0.116,1406,7746,9,714
8035.2,3,2,1654,5462,1,0,2,4,7,1003,745,7.77455848420248,0.893147180559945,11.497334555924,0.442599999999999,-0.188000000000002,1480,4396,5,8896
3303.48,3,1,1048,5951,1,0,0,3,7,1095,0,7.78984151218266,0.893147180559945,11.4956572234037,0.527899999999995,0.00800000000000978,1276,6006,10,16825
3280.27,4,2.5,1590,11423,1,0,0,3,7,1148,555,7.79034694560257,0.893147180559945,11.4957691331435,0.249099999999999,0.420000000000002,1298,9557,6,1612
2672.65,3,1.5,890,9833,1,0,0,4,7,996,0,7.78781721999343,0.893147180559945,11.4956572234037,0.531299999999995,-0.0289999999999964,1334,8782,5,6700
2133.82,3,1.5,1436,5880,1,0,0,4,6,1327,0,7.7595594960077,0.893147180559945,11.49699931442,0.268299999999996,-0.150999999999996,1184,6366,8,9693
5679.52,NA,2.5,2569,9219,1,0,0,4,8,1522,1026,7.79085212368858,0.893147180559945,11.4956572234037,0.502800000000001,-0.0309999999999917,2345,8386,6,169
3588.22,2,3,1047,1207,2,0,0,3,7,990,253,7.80489448081162,0.893147180559945,11.4967757576305,0.378799999999998,-0.114999999999995,1406,4343,5,20336
2719.06,3,2.5,1869,5591,2,0,0,3,7,1736,0,7.79940133341582,0.893147180559945,11.4953315965692,0.0885999999999996,-0.0180000000000007,1561,6528,3,15991
